#OTU ID	Kingdom	Phylum	Class	Order	Family	Genus	Species	S1	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19	S2	S20	S21	S22	S23	S24	S25	S26	S27	S28	S29	S3	S30	S31	S32	S33	S34	S35	S36	S37	S38	S39	S4	S40	S41	S42	S43	S44	S45	S46	S47	S48	S49	S5	S50	S51	S52	S53	S54	S55	S56	S57	S58	S59	S6	S60	S61	S62	S7	S8	S9
4515	Bacteria 	 Proteobacteria 	 Alphaproteobacteria 	 Rhodospirillales 	 Rhodospirillaceae 	 Inquilinus 	 Inquilinus sp	1	2	0	82	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
4516	Bacteria 	 Proteobacteria 	 Alphaproteobacteria 	 Rhodospirillales 	 Acetobacteraceae 	 Acidisphaera 	 Acidisphaera sp	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	5	0	1	0	10	25	5	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0
4517	Bacteria 	 Actinobacteria 	 Actinobacteria (class) 	 Actinomycetales 	 Geodermatophilaceae 	 Blastococcus 	 Blastococcus sp	5	0	1	0	1	0	49	0	2	45	65	2	0	0	5	0	0	1	13	6	1	24	0	102	10	41	1	20	7	28	21	3	0	0	0	0	4	0	1	0	0	0	0	0	22	0	0	0	0	2	0	0	1	0	0	6	0	0	0	0	1	0
4518	No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit	0	0	0	0	0	0	0	0	0	1	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4519	Bacteria 	 Proteobacteria 	 Alphaproteobacteria 	 Rhizobiales 	 Rhizobiaceae 	 Rhizobium 	 Rhizobium sp	1	8	0	1	30	0	0	0	0	0	14	0	0	0	0	0	0	8	0	0	0	0	38	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	9	4	3	0	3	21	10	0	0	1
4520	Bacteria 	 Proteobacteria 	 Alphaproteobacteria 	 Rhizobiales 	 Hyphomicrobiaceae 	 Hyphomicrobium 	 Hyphomicrobium sp	29	6	2	0	0	0	0	12	0	0	1	33	4	0	71	5	47	0	64	84	0	0	21	0	31	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0
4521	Bacteria 	 Proteobacteria 	 Alphaproteobacteria 	 Rhizobiales 	 Hyphomicrobiaceae 	 Prosthecomicrobium 	 Prosthecomicrobium sp	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4522	Bacteria 	 Acidobacteria 	 Solibacteres 	 Solibacterales 	 Solibacteraceae 	 Solibacter 	 Solibacter sp	0	0	3	0	0	0	0	0	0	9	0	0	0	0	5	0	0	0	1	1	1	7	0	4	43	1	9	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0
4523	No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0
4524	Bacteria 	 Firmicutes 	 Clostridia 	 Clostridiales 	 Eubacteriaceae 	 Eubacterium 	 Eubacterium sp	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4525	No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit	2	0	0	1	0	0	0	0	0	0	0	0	3	0	26	0	1	0	0	0	0	0	0	16	0	0	0	2	0	7	0	1	0	0	0	0	0	0	0	0	0	0	8	0	1	0	0	14	1	0	2	0	3	0	0	0	0	0	0	0	0	0
4526	No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4527	No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	40	0	0	0	0	0	0	0	0	0	179	150	0	0	1	0	0	0	0	0	1	0	0	0	0	7	3	0	68	1	0	18	0	0	0	0	0	0	0	0	0
4528	Bacteria 	 Nitrospirae 	 Nitrospira (class) 	 Nitrospirales 	 Nitrospiraceae 	 Nitrospira 	 Nitrospira sp	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4529	No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	48	0	0	2	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	83	0	0	0	2	0	0	0	0	0	0	0	0	0
4530	Bacteria 	 Deinococcus-Thermus 	 Deinococci 	 Thermales 	 Thermaceae 	 Marinithermus 	 Marinithermus sp	5	0	1	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	2	2	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	21
4531	Bacteria 	 Proteobacteria 	 Betaproteobacteria 	 Nitrosomonadales 	 Nitrosomonadaceae 	 Nitrosovibrio 	 Nitrosovibrio sp	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4532	Bacteria 	 Actinobacteria 	 Actinobacteria (class) 	 Actinomycetales 	 Microbacteriaceae 	 Leucobacter 	 Leucobacter sp	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0
4533	Bacteria 	 Proteobacteria 	 Alphaproteobacteria 	 Rhizobiales 	 Hyphomicrobiaceae 	 Hyphomicrobium 	 Hyphomicrobium sp	5	238	1	1933	57	195	60	105	0	0	11	0	64	1	0	22	28	64	1	7	0	5	141	0	1	1	2	0	0	0	0	13	0	126	0	0	0	0	9	0	0	0	87	1	54	0	0	4	5	0	0	0	37	0	10	205	0	0	0	0	0	113
4534	Bacteria 	 Bacteroidetes 	 Sphingobacteriia 	 Sphingobacteriales 	 Chitinophagaceae 	 Chitinophaga 	 Chitinophaga sp	1	12	1	0	0	0	1	85	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	16	0	1	11	0	0	0	1	0	6	0	0	0	0	0	13	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	38	0	0	0	0	0	0
4535	Bacteria 	 Planctomycetes 	 Planctomycetia 	 Planctomycetales 	 Planctomycetaceae 	 Pirellula 	 Pirellula sp	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	5	0	2	15	0	0	0	0	0	0	0	0	0	0	0	0	0
4536	Bacteria 	 Proteobacteria 	 Alphaproteobacteria 	 Rhizobiales 	 Rhizobiaceae 	 Sinorhizobium 	 Sinorhizobium meliloti	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0
4537	No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	13	0	0	0	0	0	0
4538	Bacteria 	 Proteobacteria 	 Alphaproteobacteria 	 Rhodospirillales 	 Rhodospirillaceae 	 Phaeospirillum 	 Phaeospirillum fulvum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
4539	Bacteria 	 Proteobacteria 	 Deltaproteobacteria 	 Desulfobacterales 	 Desulfobacteraceae 	 Desulforegula 	 Desulforegula sp	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	19	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0
4540	Bacteria 	 Proteobacteria 	 Alphaproteobacteria 	 Rhizobiales 	 Methylobacteriaceae 	 Microvirga 	 Microvirga sp	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	1
4541	Bacteria 	 Proteobacteria 	 Alphaproteobacteria 	 Rhizobiales 	 Methylobacteriaceae 	 Microvirga 	 Microvirga sp	0	1	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4542	Bacteria 	 Proteobacteria 	 Alphaproteobacteria 	 Rhizobiales 	 Rhizobiaceae 	 Rhizobium 	 Rhizobium sp	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28
4543	Bacteria 	 Firmicutes 	 Clostridia 	 Clostridiales 	 Eubacteriaceae 	 Eubacterium 	 Eubacterium sp	0	0	1	0	0	0	0	0	0	0	0	1	0	2	53	0	4	0	5	0	18	15	0	0	17	0	1	0	1	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	5	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	44	0
4544	Bacteria 	 Proteobacteria 	 Alphaproteobacteria 	 Rhizobiales 	 Hyphomicrobiaceae 	 Hyphomicrobium 	 Hyphomicrobium sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
4545	No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
4546	Bacteria 	 Bacteroidetes 	 Sphingobacteriia 	 Sphingobacteriales 	 Chitinophagaceae 	 Niastella 	 Niastella sp	0	14	0	1	0	0	6	0	0	0	1	0	0	0	0	0	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4547	Bacteria 	 Bacteroidetes 	 Flavobacteriia 	 Flavobacteriales 	 Flavobacteriaceae 	 Flavobacterium 	 Flavobacterium sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4548	Bacteria 	 Proteobacteria 	 Alphaproteobacteria 	 Rhodospirillales 	 Acetobacteraceae 	 Acidisphaera 	 Acidisphaera sp	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	5	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
4549	Bacteria 	 Proteobacteria 	 Betaproteobacteria 	 Burkholderiales 	 Comamonadaceae 	 Comamonas 	 Comamonas sp	0	4	0	0	1	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4550	No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit	0	1	0	28	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
4551	Bacteria 	 Acidobacteria 	 Holophagae 	 Holophagales 	 Holophagaceae 	 Holophaga 	 Holophaga sp	0	5	0	0	0	1	28	2	0	0	0	0	0	0	1	0	0	0	0	0	5	0	0	0	0	0	0	3	0	0	0	1	5	14	0	0	0	0	0	0	0	6	0	0	2	0	0	0	0	0	0	0	6	0	0	2	0	0	0	0	0	0
4552	Bacteria 	 Gemmatimonadetes 	 Gemmatimonadetes (class) 	 Gemmatimonadales 	 Gemmatimonadaceae 	 Gemmatimonas 	 Gemmatimonas sp	10	25	2	0	0	0	1	0	1	0	0	15	0	0	9	0	27	7	24	77	15	2	4	11	5	2	0	4	0	0	0	3	0	4	0	0	2	1	4	0	0	0	0	0	62	0	0	0	3	0	0	0	81	0	0	17	0	0	0	0	2	0
4553	Bacteria 	 Proteobacteria 	 Betaproteobacteria 	 Nitrosomonadales 	 Nitrosomonadaceae 	 Nitrosovibrio 	 Nitrosovibrio sp	3	0	13	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1	0	10	6	0	9	13	5	1	12	0	9	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	201	14	0	2	0	0	3	0	0	0	0	0	0
4554	No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4555	Bacteria 	 Actinobacteria 	 Actinobacteria (class) 	 Actinomycetales 	 Micromonosporaceae 	 Actinoplanes 	 Actinoplanes sp	0	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4556	Bacteria 	 Bacteroidetes 	 Sphingobacteriia 	 Sphingobacteriales 	 Sphingobacteriaceae 	 Mucilaginibacter 	 Mucilaginibacter sp	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	10	0	32	0	8	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
4557	Bacteria 	 Actinobacteria 	 Actinobacteria (class) 	 Solirubrobacterales 	 Solirubrobacteraceae 	 Solirubrobacter 	 Solirubrobacter sp	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0
4558	No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit	0	0	0	0	0	0	0	0	1	33	10	2	0	0	1	0	1	0	1	0	0	0	0	0	1	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4559	No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4560	Bacteria 	 Proteobacteria 	 Betaproteobacteria 	 Burkholderiales 	 Oxalobacteraceae 	 Duganella 	 Duganella sp	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4561	Bacteria 	 Actinobacteria 	 Actinobacteria (class) 	 Actinomycetales 	 Microbacteriaceae 	 Microbacterium 	 Microbacterium esteraromaticum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0
4562	Bacteria 	 Proteobacteria 	 Betaproteobacteria 	 Burkholderiales 	 Oxalobacteraceae 	 Massilia 	 Massilia sp	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
4563	Bacteria 	 Bacteroidetes 	 Sphingobacteriia 	 Sphingobacteriales 	 Chitinophagaceae 	 Chitinophaga 	 Chitinophaga sp	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0
4564	Bacteria 	 Actinobacteria 	 Actinobacteria (class) 	 Actinomycetales 	 Microbacteriaceae 	 Leifsonia 	 Leifsonia ginsengi	3	22	10	2	5	0	177	67	0	0	57	0	0	0	0	0	0	0	0	0	0	0	1	180	0	20	0	107	0	73	16	1	33	100	0	0	0	0	1	0	7	224	0	0	7	0	1	9	0	582	4	0	5	2	0	39	0	0	0	0	0	0
4565	Bacteria 	 Proteobacteria 	 Alphaproteobacteria 	 Rhodospirillales 	 Acetobacteraceae 	 Roseomonas 	 Roseomonas aquatica	0	0	0	0	0	0	0	0	0	15	1	0	25	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
4566	Bacteria 	 Bacteroidetes 	 Cytophagia 	 Cytophagales 	 Cytophagaceae 	 Hymenobacter 	 Hymenobacter sp	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	291	0	6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4567	Bacteria 	 Acidobacteria 	 Acidobacteriia 	 Acidobacteriales 	 Acidobacteriaceae 	 Acidobacterium 	 Acidobacterium sp	6	9	0	0	0	0	0	13	0	0	0	4	41	0	38	0	217	222	117	29	0	0	5	0	11	0	23	0	0	0	0	0	0	0	0	0	12	8	52	379	0	0	0	0	17	0	0	0	0	0	0	0	47	0	0	469	0	0	0	0	3	0
4568	Bacteria 	 Proteobacteria 	 Gammaproteobacteria 	 Methylococcales 	 Methylococcaceae 	 Methylohalobius 	 Methylohalobius sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4569	Bacteria 	 Proteobacteria 	 Betaproteobacteria 	 Burkholderiales 	 Oxalobacteraceae 	 Herbaspirillum 	 Herbaspirillum frisingense	3	0	0	0	0	0	0	0	146	1	0	77	8	0	35	0	0	0	4	0	0	0	0	0	0	0	15	0	0	1	0	0	0	0	0	0	2	129	241	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0
4570	Bacteria 	 Actinobacteria 	 Actinobacteria (class) 	 Actinomycetales 	 Micrococcaceae 	 Arthrobacter 	 Arthrobacter sp	3	81	6	3	4	6	4	12	2	2	43	22	79	625	55	264	258	199	31	93	1	35	17	0	1	0	1	0	23	10	0	2	27	18	26	3	688	54	187	8	8	0	13	29	56	6	10	14	5	0	6	0	129	147	2	387	16	68	119	899	9	45
4571	Bacteria 	 Planctomycetes 	 Planctomycetia 	 Planctomycetales 	 Planctomycetaceae 	 Pirellula 	 Pirellula sp	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	23	6	0	0	0	0	0	1	0	0	0	7	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0
4572	Bacteria 	 Firmicutes 	 Clostridia 	 Halanaerobiales 	 Halanaerobiaceae 	 Halothermothrix 	 Halothermothrix sp	0	0	0	0	1	102	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4573	Bacteria 	 Proteobacteria 	 Betaproteobacteria 	 Nitrosomonadales 	 Nitrosomonadaceae 	 Nitrosovibrio 	 Nitrosovibrio sp	0	10	127	1	0	0	2	112	0	0	1	0	0	0	0	0	0	0	0	0	4	3	0	3	1	7	5	21	0	189	134	188	457	116	0	8	0	0	0	10	6	18	0	0	0	29	2	19	76	467	1	0	25	0	0	70	0	0	0	0	0	0
4574	Bacteria 	 Proteobacteria 	 Alphaproteobacteria 	 Rhizobiales 	 Rhizobiaceae 	 Rhizobium 	 Rhizobium sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0
4575	Bacteria 	 Firmicutes 	 Bacilli 	 Bacillales 	 Bacillaceae 	 Bacillus 	 Bacillus sp	0	0	0	0	0	0	0	0	0	0	0	0	4	0	10	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	4	0	520	0	0
4576	Bacteria 	 Actinobacteria 	 Actinobacteria (class) 	 Solirubrobacterales 	 Solirubrobacteraceae 	 Solirubrobacter 	 Solirubrobacter sp	0	6	0	0	0	0	9	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4577	Bacteria 	 Bacteroidetes 	 Sphingobacteriia 	 Sphingobacteriales 	 Chitinophagaceae 	 Flavisolibacter 	 Flavisolibacter sp	5	0	0	0	0	0	0	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4578	Bacteria 	 Firmicutes 	 Clostridia 	 Clostridiales 	 Clostridiaceae 	 Clostridium 	 Clostridium sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4579	Bacteria 	 Proteobacteria 	 Deltaproteobacteria 	 Desulfuromonadales 	 Geobacteraceae 	 Geobacter 	 Geobacter sp	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1167	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
4580	No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
4581	No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
4582	No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	30	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0
4583	No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4584	Bacteria 	 Proteobacteria 	 Gammaproteobacteria 	 Legionellales 	 Legionellaceae 	 Legionella 	 Legionella sp	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4585	Bacteria 	 Proteobacteria 	 Gammaproteobacteria 	 Xanthomonadales 	 Xanthomonadaceae 	 Dokdonella 	 Dokdonella sp	4	0	0	0	52	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	12	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
