OTUId,S17
OTU_7718,0
OTU_8658,0
OTU_3582,0
OTU_5052,0
OTU_4404,0
OTU_8516,0
OTU_5121,0
OTU_6768,0
OTU_6878,0
OTU_6579,0
OTU_6530,0
OTU_4518,0
OTU_4786,0
OTU_6596,0
OTU_6590,0
OTU_8015,0
OTU_7765,0
OTU_2822,0
OTU_5447,0
OTU_6741,0
OTU_6508,0
OTU_5629,0
OTU_8086,0
OTU_4709,0
OTU_7452,0
OTU_6360,0
OTU_3607,0
OTU_6643,0
OTU_7276,0
OTU_7305,0
OTU_7374,0
OTU_5560,0
OTU_6384,0
OTU_6942,0
OTU_7496,0
OTU_7041,0
OTU_4353,0
OTU_8047,0
OTU_8617,0
OTU_5519,0
OTU_4668,0
OTU_7351,0
OTU_7014,0
OTU_6209,0
OTU_5801,0
OTU_7140,0
OTU_6817,0
OTU_7055,0
OTU_6110,0
OTU_5812,0
OTU_3590,0
OTU_5211,0
OTU_6675,0
OTU_8102,0
OTU_6519,0
OTU_2487,0
OTU_5016,0
OTU_3058,0
OTU_6729,0
OTU_8395,0
OTU_7843,0
OTU_3704,0
OTU_6327,0
OTU_8034,0
OTU_5957,0
OTU_7629,0
OTU_8192,0
OTU_8405,0
OTU_5841,0
OTU_5981,0
OTU_6265,0
OTU_5821,0
OTU_3629,0
OTU_6754,0
OTU_7981,0
OTU_5207,0
OTU_3803,0
OTU_7386,0
OTU_3941,0
OTU_8534,0
OTU_4978,0
OTU_5047,0
OTU_5977,0
OTU_5562,0
OTU_7706,0
OTU_5737,0
OTU_3900,0
OTU_5244,0
OTU_8135,0
OTU_8212,0
OTU_6528,0
OTU_2695,0
OTU_4717,0
OTU_2854,0
OTU_4990,0
OTU_8681,0
OTU_6952,0
OTU_8288,0
OTU_8440,0
OTU_5458,0
OTU_4379,0
OTU_8290,0
OTU_5855,0
OTU_4751,0
OTU_6288,0
OTU_7905,0
OTU_8155,0
OTU_5451,0
OTU_3997,0
OTU_5847,0
OTU_7261,0
OTU_7583,0
OTU_5026,0
OTU_6093,0
OTU_4551,0
OTU_4141,0
OTU_5272,0
OTU_8167,0
OTU_6565,0
OTU_6081,0
OTU_6484,0
OTU_6159,0
OTU_7979,0
OTU_8105,0
OTU_7372,0
OTU_6621,0
OTU_6876,0
OTU_7237,0
OTU_4321,0
OTU_6807,0
OTU_7068,0
OTU_6592,0
OTU_6615,0
OTU_6782,0
OTU_3868,0
OTU_8384,0
OTU_4436,0
OTU_6168,0
OTU_8113,0
OTU_1878,0
OTU_2214,0
OTU_2471,0
OTU_3527,0
OTU_7989,0
OTU_8438,0
OTU_5597,0
OTU_5450,0
OTU_6627,0
OTU_7848,0
OTU_6239,0
OTU_5363,0
OTU_6828,0
OTU_6781,0
OTU_6352,0
OTU_6249,0
OTU_4810,0
OTU_6706,0
OTU_7778,0
OTU_4426,0
OTU_8137,0
OTU_4322,0
OTU_4215,0
OTU_6975,0
OTU_8390,0
OTU_8104,0
OTU_5743,0
OTU_6990,0
OTU_7270,0
OTU_7961,0
OTU_5503,0
OTU_5767,0
OTU_6520,0
OTU_6555,0
OTU_6988,0
OTU_4585,0
OTU_4867,0
OTU_8186,0
OTU_3731,0
OTU_6222,0
OTU_8627,0
OTU_8264,0
OTU_2912,0
OTU_5531,0
OTU_8240,0
OTU_8489,0
OTU_6403,0
OTU_6609,0
OTU_3966,0
OTU_7786,0
OTU_5226,0
OTU_3478,0
OTU_3787,0
OTU_5697,0
OTU_8010,0
OTU_5814,0
OTU_6483,0
OTU_4860,0
OTU_6918,0
OTU_6146,0
OTU_6946,0
OTU_7829,0
OTU_7262,0
OTU_5564,0
OTU_8293,0
OTU_7764,0
OTU_4166,0
OTU_4509,0
OTU_5022,0
OTU_6774,0
OTU_7325,0
OTU_8649,0
OTU_5298,0
OTU_4928,0
OTU_7254,0
OTU_4799,0
OTU_7008,0
OTU_7099,0
OTU_4620,0
OTU_5038,0
OTU_6966,0
OTU_3809,0
OTU_7048,0
OTU_5721,0
OTU_5569,0
OTU_8331,0
OTU_2687,0
OTU_5955,0
OTU_4283,0
OTU_7206,0
OTU_7439,0
OTU_6123,0
OTU_4539,0
OTU_5948,0
OTU_6347,0
OTU_5654,0
OTU_7638,0
OTU_7663,0
OTU_6502,0
OTU_3373,0
OTU_8525,0
OTU_6086,0
OTU_7957,0
OTU_6273,0
OTU_7116,0
OTU_3944,0
OTU_6246,0
OTU_5839,0
OTU_6047,0
OTU_6819,0
OTU_4102,0
OTU_5424,0
OTU_8122,0
OTU_4605,0
OTU_6939,0
OTU_7745,0
OTU_5762,0
OTU_8393,0
OTU_8490,0
OTU_4176,0
OTU_5966,0
OTU_8549,0
OTU_5537,0
OTU_5366,0
OTU_6625,0
OTU_6993,0
OTU_7598,0
OTU_6201,0
OTU_5936,0
OTU_7950,0
OTU_5418,0
OTU_4871,0
OTU_5953,0
OTU_5975,0
OTU_6794,0
OTU_7130,0
OTU_8484,0
OTU_7406,0
OTU_4848,0
OTU_7234,0
OTU_5922,0
OTU_4761,0
OTU_6606,0
OTU_6944,0
OTU_7180,0
OTU_5867,0
OTU_4690,0
OTU_7196,0
OTU_6437,0
OTU_8005,0
OTU_7195,0
OTU_6464,0
OTU_6666,0
OTU_4824,0
OTU_8267,0
OTU_6639,0
OTU_5474,0
OTU_4793,0
OTU_4268,0
OTU_7266,0
OTU_5044,0
OTU_4485,0
OTU_6085,0
OTU_5107,0
OTU_8415,0
OTU_2973,0
OTU_5964,0
OTU_8139,0
OTU_3484,0
OTU_6514,0
OTU_6996,0
OTU_6157,0
OTU_6029,0
OTU_5626,0
OTU_6790,0
OTU_8523,0
OTU_4433,0
OTU_7307,0
OTU_2834,0
OTU_6803,0
OTU_6253,0
OTU_7579,0
OTU_7873,0
OTU_7089,0
OTU_5673,0
OTU_7200,0
OTU_6822,0
OTU_6141,0
OTU_6660,0
OTU_8302,0
OTU_8014,0
OTU_7380,0
OTU_7235,0
OTU_7532,0
OTU_7944,0
OTU_7294,0
OTU_4282,0
OTU_8085,0
OTU_8321,0
OTU_7881,0
OTU_7060,0
OTU_4945,0
OTU_8084,0
OTU_8503,0
OTU_3650,0
OTU_4227,0
OTU_4513,0
OTU_4704,0
OTU_4711,0
OTU_5369,0
OTU_3474,0
OTU_5347,0
OTU_5916,0
OTU_6892,0
OTU_7909,0
OTU_8251,0
OTU_7291,0
OTU_6493,0
OTU_6378,0
OTU_7753,0
OTU_3771,0
OTU_7557,0
OTU_4172,0
OTU_6333,0
OTU_8576,0
OTU_7732,0
OTU_6645,0
OTU_7628,0
OTU_7740,0
OTU_3782,0
OTU_7757,0
OTU_7772,0
OTU_5621,0
OTU_5959,0
OTU_6962,0
OTU_5506,0
OTU_4593,0
OTU_5781,0
OTU_6773,0
OTU_6073,0
OTU_8027,0
OTU_7370,0
OTU_4588,0
OTU_5605,0
OTU_7602,0
OTU_6601,0
OTU_8548,0
OTU_4041,0
OTU_5310,0
OTU_3192,0
OTU_7495,0
OTU_8593,0
OTU_4965,0
OTU_8208,0
OTU_4703,0
OTU_5581,0
OTU_5628,0
OTU_5662,0
OTU_5789,0
OTU_5941,0
OTU_6481,0
OTU_6487,0
OTU_6716,0
OTU_6859,0
OTU_7067,0
OTU_7248,0
OTU_4171,0
OTU_4657,0
OTU_2874,0
OTU_3593,0
OTU_5680,0
OTU_7835,0
OTU_2731,0
OTU_7369,0
OTU_7930,0
OTU_7935,0
OTU_7588,0
OTU_7399,0
OTU_2926,0
OTU_4177,0
OTU_4776,0
OTU_6472,0
OTU_6749,0
OTU_4855,0
OTU_6577,0
OTU_5343,0
OTU_8081,0
OTU_8230,0
OTU_7251,0
OTU_6342,0
OTU_6980,0
OTU_8090,0
OTU_5570,0
OTU_7711,0
OTU_6629,0
OTU_5784,0
OTU_4504,0
OTU_5497,0
OTU_7032,0
OTU_3695,0
OTU_7673,0
OTU_7965,0
OTU_6021,0
OTU_3674,0
OTU_7777,0
OTU_7995,0
OTU_7698,0
OTU_8117,0.005691196
OTU_8326,0
OTU_3693,0
OTU_5908,0
OTU_7177,0
OTU_6867,0
OTU_6339,0
OTU_5317,0
OTU_3699,0
OTU_7940,0
OTU_7547,0
OTU_5085,0
OTU_7678,0
OTU_7477,0
OTU_3380,0
OTU_3555,0
OTU_3883,0
OTU_8387,0
OTU_5139,0
OTU_5636,0
OTU_6898,0
OTU_7656,0
OTU_6260,0
OTU_7503,0
OTU_6007,0
OTU_6747,0
OTU_7574,0
OTU_7752,0
OTU_8220,0
OTU_6695,0
OTU_8551,0
OTU_7690,0
OTU_8093,0
OTU_6470,0
OTU_7094,0
OTU_7675,0
OTU_6670,0
OTU_5246,0
OTU_7157,0
OTU_6917,0
OTU_6985,0
OTU_7028,0
OTU_7031,0
OTU_5316,0
OTU_7360,0
OTU_5850,0
OTU_7652,0
OTU_4754,0
OTU_5018,0
OTU_5549,0
OTU_5748,0
OTU_6837,0
OTU_6893,0
OTU_5732,0
OTU_4992,0
OTU_6088,0
OTU_6275,0
OTU_7424,0
OTU_7485,0
OTU_8157,0
OTU_8168,0
OTU_8341,0
OTU_8618,0
OTU_7836,0
OTU_3920,0
OTU_7356,0
OTU_2876,0
OTU_8315,0
OTU_6784,0
OTU_2957,0
OTU_3377,0
OTU_7421,0
OTU_4009,0
OTU_6961,0
OTU_5393,0
OTU_6228,0
OTU_5583,0
OTU_5635,0
OTU_6299,0
OTU_6449,0
OTU_7255,0
OTU_8196,0
OTU_6268,0
OTU_4970,0
OTU_5414,0
OTU_7057,0
OTU_7292,0
OTU_7696,0
OTU_6233,0
OTU_3348,0
OTU_3653,0
OTU_4931,0
OTU_5031,0
OTU_7133,0
OTU_6915,0
OTU_7870,0
OTU_6685,0
OTU_4572,0
OTU_7748,0
OTU_8041,0
OTU_8073,0
OTU_4395,0
OTU_5514,0
OTU_7263,0
OTU_8402,0
OTU_8603,0
OTU_8677,0
OTU_5698,0
OTU_5553,0
OTU_8036,0
OTU_6874,0
OTU_6974,0
OTU_7148,0
OTU_7658,0
OTU_8474,0
OTU_8637,0
OTU_8184,0
OTU_5136,0
OTU_5795,0
OTU_5939,0
OTU_6477,0
OTU_5325,0
OTU_5723,0
OTU_6540,0
OTU_8476,0
OTU_7682,0
OTU_7260,0
OTU_7303,0
OTU_7407,0
OTU_6057,0
OTU_8695,0
OTU_6015,0
OTU_8289,0
OTU_6205,0
OTU_7531,0
OTU_5791,0
OTU_8307,0
OTU_5674,0
OTU_7493,0
OTU_4830,0
OTU_6100,0
OTU_6054,0
OTU_8701,0
OTU_6395,0
OTU_4189,0
OTU_8443,0
OTU_7634,0
OTU_4256,0
OTU_7613,0
OTU_8522,0
OTU_7379,0
OTU_8422,0
OTU_5779,0
OTU_8110,0
OTU_3489,0
OTU_5454,0
OTU_5671,0
OTU_8647,0
OTU_5608,0
OTU_8243,0
OTU_4402,0
OTU_4660,0
OTU_5394,0
OTU_5411,0
OTU_6648,0
OTU_6969,0
OTU_7179,0
OTU_7483,0
OTU_4802,0
OTU_6032,0
OTU_6846,0
OTU_5196,0
OTU_2991,0
OTU_5449,0
OTU_6607,0
OTU_6620,0
OTU_6923,0
OTU_7246,0
OTU_7411,0
OTU_6171,0
OTU_7751,0
OTU_2753,0
OTU_5147,0
OTU_4232,0
OTU_4441,0
OTU_5415,0
OTU_5504,0
OTU_5518,0
OTU_5590,0
OTU_7132,0
OTU_7154,0
OTU_7239,0
OTU_8425,0
OTU_7120,0
OTU_5511,0
OTU_6149,0
OTU_7649,0
OTU_5063,0
OTU_7990,0
OTU_7050,0
OTU_7948,0
OTU_5456,0
OTU_6315,0
OTU_7445,0
OTU_7460,0
OTU_8379,0
OTU_8485,0
OTU_6223,0
OTU_6798,0
OTU_8430,0
OTU_6314,0
OTU_4646,0
OTU_7344,0
OTU_4153,0
OTU_5206,0
OTU_4002,0
OTU_7589,0
OTU_5356,0
OTU_5540,0
OTU_7804,0
OTU_5984,0
OTU_7514,0
OTU_5408,0
OTU_4243,0
OTU_8570,0
OTU_4763,0
OTU_4570,0
OTU_6101,0
OTU_6323,0
OTU_4742,0
OTU_8584,0
OTU_8464,0
OTU_6465,0
OTU_7928,0
OTU_5750,0
OTU_5870,0
OTU_6559,0
OTU_7855,0
OTU_7594,0
OTU_8353,0
OTU_8611,0
OTU_8694,0
OTU_5931,0
OTU_3523,0
OTU_4010,0
OTU_6585,0
OTU_6616,0
OTU_6791,0
OTU_7026,0
OTU_7194,0
OTU_6037,0
OTU_7906,0
OTU_8306,0
OTU_8599,0
OTU_5491,0
OTU_5523,0
OTU_6561,0
OTU_6771,0
OTU_8107,0
OTU_7010,0
OTU_7038,0
OTU_8352,0
OTU_7084,0
OTU_8505,0
OTU_5973,0
OTU_7142,0
OTU_7472,0
OTU_3669,0
OTU_4117,0
OTU_8276,0
OTU_6290,0
OTU_7882,0
OTU_6912,0
OTU_6150,0
OTU_8016,0
OTU_6613,0
OTU_7816,0
OTU_6995,0
OTU_7385,0
OTU_7245,0
OTU_7646,0
OTU_7199,0
OTU_8033,0
OTU_6972,0
OTU_7725,0
OTU_8664,0
OTU_7362,0
OTU_6309,0
OTU_6420,0
OTU_7900,0
OTU_8521,0
OTU_8648,0
OTU_7341,0
OTU_6017,0
OTU_6331,0
OTU_7525,0
OTU_8381,0
OTU_8445,0
OTU_7203,0
OTU_6279,0
OTU_6412,0
OTU_6452,0
OTU_6373,0
OTU_6953,0
OTU_4209,0
OTU_4898,0
OTU_6125,0
OTU_6475,0
OTU_8055,0
OTU_8266,0
OTU_4331,0
OTU_8059,0
OTU_7743,0
OTU_7973,0
OTU_4888,0
OTU_7371,0
OTU_8363,0
OTU_7523,0
OTU_6842,0
OTU_7310,0
OTU_8361,0
OTU_6434,0
OTU_7794,0
OTU_5657,0
OTU_8493,0
OTU_7006,0
OTU_8178,0
OTU_7630,0
OTU_6762,0
OTU_6880,0
OTU_6371,0
OTU_4723,0
OTU_8337,0
OTU_7322,0
OTU_7766,0
OTU_4394,0
OTU_5643,0
OTU_6655,0
OTU_7175,0
OTU_7185,0
OTU_7518,0
OTU_7918,0
OTU_5956,0
OTU_5493,0
OTU_7686,0
OTU_7739,0
OTU_5170,0
OTU_6069,0
OTU_2428,0
OTU_2653,0
OTU_3766,0
OTU_5252,0
OTU_7710,0
OTU_8434,0
OTU_6630,0
OTU_6885,0
OTU_8449,0
OTU_4470,0
OTU_7601,0
OTU_4558,0
OTU_5572,0
OTU_4663,0
OTU_7409,0
OTU_7687,0
OTU_8518,0
OTU_7318,0
OTU_6432,0
OTU_7734,0
OTU_7806,0
OTU_6255,0
OTU_8412,0
OTU_6897,0
OTU_8607,0
OTU_5521,0
OTU_5788,0
OTU_4915,0
OTU_5508,0
OTU_6553,0
OTU_7007,0
OTU_8646,0
OTU_4755,0
OTU_7551,0
OTU_7546,0
OTU_8287,0
OTU_5509,0
OTU_6691,0
OTU_7274,0
OTU_5524,0
OTU_5645,0
OTU_5865,0
OTU_5883,0
OTU_6728,0
OTU_6796,0
OTU_6904,0
OTU_6947,0
OTU_4794,0
OTU_7733,0
OTU_6065,0
OTU_5527,0
OTU_6367,0
OTU_5792,0
OTU_7363,0
OTU_5533,0
OTU_7042,0
OTU_7787,0
OTU_5630,0
OTU_7003,0
OTU_7572,0
OTU_7908,0
OTU_8072,0
OTU_8103,0
OTU_8206,0
OTU_6597,0
OTU_5944,0
OTU_6245,0
OTU_5517,0
OTU_5488,0
OTU_6231,0
OTU_7461,0
OTU_7474,0
OTU_5135,0
OTU_5921,0
OTU_8542,0
OTU_7112,0
OTU_8280,0
OTU_8185,0
OTU_4226,0
OTU_7311,0
OTU_7408,0
OTU_7413,0
OTU_7426,0
OTU_7642,0
OTU_7746,0
OTU_8423,0
OTU_5515,0
OTU_5591,0
OTU_5755,0
OTU_5836,0
OTU_5985,0
OTU_6587,0
OTU_6595,0
OTU_7267,0
OTU_5678,0
OTU_5796,0
OTU_5898,0
OTU_6845,0
OTU_6024,0
OTU_6714,0
OTU_6836,0
OTU_7328,0
OTU_7155,0
OTU_8692,0
OTU_5735,0
OTU_5681,0
OTU_6542,0
OTU_6568,0
OTU_5806,0
OTU_7403,0
OTU_4955,0
OTU_8683,0
OTU_6920,0
OTU_6871,0
OTU_7381,0
OTU_7665,0
OTU_8169,0
OTU_8691,0
OTU_7775,0
OTU_7820,0
OTU_7838,0
OTU_6777,0
OTU_7118,0
OTU_6059,0
OTU_6060,0
OTU_6269,0
OTU_6405,0
OTU_7396,0
OTU_7487,0
OTU_8074,0
OTU_8152,0
OTU_6109,0
OTU_7542,0
OTU_8129,0
OTU_5539,0
OTU_6937,0
OTU_6976,0
OTU_7850,0
OTU_5906,0
OTU_6391,0
OTU_8585,0
OTU_6766,0
OTU_6262,0
OTU_6860,0
OTU_8442,0
OTU_7159,0
OTU_6779,0
OTU_8409,0
OTU_8508,0
OTU_5691,0
OTU_7222,0
OTU_5231,0
OTU_5427,0
OTU_7075,0
OTU_6247,0
OTU_7553,0
OTU_8339,0
OTU_8561,0
OTU_8567,0
OTU_2775,0
OTU_7934,0
OTU_7071,0
OTU_5144,0
OTU_7000,0
OTU_8380,0
OTU_4885,0
OTU_6182,0
OTU_6453,0
OTU_5237,0
OTU_7064,0
OTU_7158,0
OTU_7312,0
OTU_7420,0
OTU_8544,0
OTU_6259,0
OTU_6270,0
OTU_8068,0
OTU_8313,0
OTU_6900,0
OTU_7914,0
OTU_7821,0
OTU_7346,0
OTU_8029,0
OTU_6439,0
OTU_7512,0
OTU_8002,0
OTU_5873,0
OTU_6881,0
OTU_6593,0
OTU_7127,0
OTU_7577,0
OTU_4238,0
OTU_4522,0
OTU_5210,0
OTU_7517,0
OTU_7795,0
OTU_7846,0
OTU_8019,0
OTU_8021,0
OTU_5879,0
OTU_7621,0
OTU_6760,0
OTU_6992,0
OTU_5982,0
OTU_8690,0
OTU_6163,0
OTU_7347,0
OTU_7504,0
OTU_7567,0
OTU_7845,0
OTU_8535,0
OTU_5595,0
OTU_5599,0
OTU_5623,0
OTU_6632,0
OTU_7326,0
OTU_5695,0
OTU_5856,0
OTU_6635,0
OTU_7330,0
OTU_7645,0
OTU_7664,0
OTU_8553,0
OTU_6227,0
OTU_6723,0
OTU_7446,0
OTU_7969,0
OTU_7976,0
OTU_8365,0
OTU_8382,0
OTU_8556,0
OTU_7858,0
OTU_8638,0
OTU_8675,0
OTU_5711,0
OTU_7138,0
OTU_4498,0
OTU_6174,0
OTU_8573,0
OTU_5494,0
OTU_5525,0
OTU_6868,0
OTU_6350,0
OTU_8693,0
OTU_5669,0
OTU_6061,0
OTU_6343,0
OTU_6733,0
OTU_6758,0
OTU_6808,0
OTU_6816,0
OTU_7053,0
OTU_7454,0
OTU_8699,0
OTU_7827,0
OTU_7853,0
OTU_5764,0
OTU_6368,0
OTU_6697,0
OTU_6702,0
OTU_7884,0
OTU_7781,0
OTU_7789,0
OTU_6471,0
OTU_6427,0
OTU_8324,0
OTU_7400,0
OTU_4739,0
OTU_5109,0
OTU_6126,0
OTU_7497,0
OTU_7694,0
OTU_8011,0
OTU_8689,0
OTU_5853,0
OTU_6455,0
OTU_6636,0
OTU_6677,0
OTU_5701,0
OTU_6507,0
OTU_6611,0
OTU_6930,0
OTU_7359,0
OTU_7494,0
OTU_7210,0
OTU_8591,0
OTU_8279,0
OTU_6926,0
OTU_7092,0
OTU_7249,0
OTU_5625,0
OTU_5720,0
OTU_6454,0
OTU_6877,0
OTU_6905,0
OTU_6964,0
OTU_7106,0
OTU_7231,0
OTU_7422,0
OTU_7667,0
OTU_8096,0
OTU_6388,0
OTU_7473,0
OTU_4846,0
OTU_6006,0
OTU_6198,0
OTU_6393,0
OTU_7471,0
OTU_8141,0
OTU_8253,0
OTU_8660,0
OTU_5613,0
OTU_5652,0
OTU_7153,0
OTU_7342,0
OTU_8053,0
OTU_8257,0
OTU_8500,0
OTU_5747,0
OTU_5862,0
OTU_6517,0
OTU_6573,0
OTU_7147,0
OTU_7390,0
OTU_5614,0
OTU_5640,0
OTU_5929,0
OTU_6797,0
OTU_7054,0
OTU_4713,0
OTU_6184,0
OTU_7862,0
OTU_7967,0
OTU_8451,0
OTU_6023,0
OTU_6442,0
OTU_8150,0
OTU_8608,0
OTU_8614,0
OTU_8639,0
OTU_6019,0
OTU_6292,0
OTU_6450,0
OTU_7769,0
OTU_8003,0
OTU_8049,0
OTU_8075,0
OTU_8255,0
OTU_8403,0
OTU_8499,0
